"","0.1","0.2","0.3","0.4","0.5","0.6","0.7","0.8","0.9","1","1.1","1.2","1.3","1.4","1.5","1.6","1.7","1.8","1.9","p"
"12",0.0272747596715882,0.0452845184236394,0.0578669318708588,0.0660116694376778,0.0721229263805939,0.0754615677099118,0.0769624407075442,0.0768547184174225,0.0760543286162758,0.0732421736657176,0.0708695716754529,0.0664566891865104,0.0613771741363815,0.0560878471207433,0.0491202670507607,0.0410463421118111,0.0316896972737249,0.0230848507692165,0.0141877381533107,0.55
"13",0.0251481250744045,0.0416954947500788,0.0530722268088383,0.0608724216385108,0.0654945734062252,0.0683331368800698,0.0699031015833063,0.0698670496189468,0.0675514816345634,0.0652041685301916,0.061617063905053,0.0570041234155191,0.0508343101131951,0.0446607712727514,0.0376976620946593,0.0296489648491515,0.0217070823295137,0.0126996496549472,0.00123063964052894,0.6
"14",0.0227919042309744,0.0377092471840773,0.0479242007488201,0.0544856142308031,0.0584989957856339,0.0607110055276393,0.0611167476321812,0.0600515706901008,0.0579900159103378,0.0542465538550627,0.0506546674514443,0.0452206534020662,0.0397383010201518,0.0320741616661092,0.0247945259721358,0.016643366339107,0.00692363599223367,-0.00340152899994326,-0.0127598753686659,0.65
"15",0.0204344457455422,0.0335238044484554,0.0422613201930988,0.0479215163202289,0.0507612368259342,0.0521723754279249,0.0513883487981204,0.0494569727316964,0.0459433465927936,0.0420508768730949,0.0369581628051273,0.0316999469448589,0.025199195396213,0.0163688412597754,0.00822364573245368,-0.00018986121031191,-0.0101741389345106,-0.0210673145386471,-0.0311460580253435,0.7
"16",0.0178943574036656,0.0291957236886251,0.0361051536369286,0.0397681232723837,0.0419547869821193,0.0414537439669257,0.039526637078678,0.0367610130624165,0.0332439151406803,0.0278957482948963,0.0220260095667,0.0150493670163925,0.00695321498811201,-0.00148301251371027,-0.0100346242715726,-0.0206503700505934,-0.0314815890042699,-0.0422579697606873,-0.0531859140660892,0.75
"17",0.0152639569135746,0.0243115803464779,0.0292431034884177,0.0313854388149864,0.0317165379918794,0.0296290223988581,0.0268972549378765,0.0221018648085641,0.0162490798251059,0.00990668500185938,0.00309916435022386,-0.00476961304672467,-0.013882208574629,-0.0236312041694008,-0.0344164618644031,-0.0456145631261006,-0.0578687667269246,-0.0701601341223171,-0.0828157544878893,0.8
"18",0.0125804259636431,0.0191073375684036,0.0220501529437027,0.0217982770295184,0.0200793738413691,0.0159049764654114,0.0108075387565348,0.00525165797532793,-0.00251233113725967,-0.0106843132164208,-0.019983326858508,-0.0297915346500306,-0.0406077367538515,-0.0518239472607175,-0.0648728024291395,-0.0774839398021772,-0.0921139012093503,-0.106628798642636,-0.118362074531235,0.85
"19",0.0097791869457823,0.0136373987814223,0.013726768310041,0.0109004992962315,0.00636153454591917,0.000683224374393162,-0.00724771335468229,-0.0165066205706025,-0.0265605312829846,-0.0370439617534753,-0.0493414745674813,-0.0603964675938124,-0.0740670549278034,-0.0886223434022798,-0.102640970587625,-0.11901317844765,-0.134043721303042,-0.152988576376689,-0.17051965753179,0.9
"20",0.00673571024930672,0.00741241722827292,0.00437744172544576,-0.00172210746399189,-0.00966905391056237,-0.019558934898216,-0.0305406152711002,-0.0427737002455569,-0.056934704849447,-0.0713845691236919,-0.0881013906870164,-0.10388524652848,-0.121831397613264,-0.140198560139033,-0.159669070425524,-0.181290401287396,-0.20075720291534,-0.222735665416531,-0.243392261662092,0.95
"21",0.00370135618501617,0.000847167133361319,-0.00630516119826936,-0.0163553825641901,-0.0287538344714199,-0.0445830246689233,-0.0615180376887805,-0.0811926016923832,-0.101334678826992,-0.124401859295801,-0.149834254054162,-0.178189441857937,-0.209116173263769,-0.242451039533239,-0.277671146310964,-0.319614018992843,-0.361501357923518,-0.406787804634787,-0.456635909182165,1
